ID,TIPO_DROGA,UNIDADE_MEDIDA,QTDE_DROGA,QUALIFICACAO,AMBIENTE,DATA_HORA_FATO,ANO_FATO,MES_FATO,MES_FATO_TEXTO,DIA_FATO,DIA_SEMANA_FATO,HORA_FATO,TURNO,CIDADE_FATO,BAIRRO_FATO,ENDERECO_FATO,PT_REF_FATO,RISP,AISP,LONGITUDE,LATITUDE
37669,MACONHA,GRAMA,172,TRÁFICO,,16/01/2022 16:00:00,2022,1,Jan,16,Dom,16,Tarde,Paripueira,Zona Rural,ALTO DA BOA VISTA-RUA SANTO AMARO-POR TRÁS DO POSTO DE GASOLINA,SEM INFORMAÇÃO,1ª RISP,11ª AISP,"-35,561894","-9,459188"
37671,MACONHA,GRAMA,1,NI,,16/01/2022 20:00:00,2022,1,Jan,16,Dom,20,Noite,Maceió,Trapiche da Barra,AV. ASSIS CHATEAUBRIAND-PRÓXIMO AO BAR  BURACO DA BRUXA,PRÓXIMO AO BAR  BURACO DA BRUXA,1ª RISP,02ª AISP,"-35,749124","-9,673604"
37695,MACONHA,GRAMA,1,POSSE/USO,,16/01/2022 21:00:00,2022,1,Jan,16,Dom,21,Noite,Maceió,Ipioca,AV GENERAL LUIZ DE FRANÇA ALBUQUERQUE,SEM INFORMAÇÃO,1ª RISP,01ª AISP,"-35,605523","-9,529162"
37697,LSD,GRAMA,1,POSSE/USO,,16/01/2022 21:00:00,2022,1,Jan,16,Dom,21,Noite,Maceió,Ipioca,AV GENERAL LUIZ DE FRANÇA ALBUQUERQUE,SEM INFORMAÇÃO,1ª RISP,01ª AISP,"-35,605523","-9,529162"
37693,COCAINA,GRAMA,1,POSSE/USO,,16/01/2022 21:00:00,2022,1,Jan,16,Dom,21,Noite,Maceió,Ipioca,AV GENERAL LUIZ DE FRANÇA ALBUQUERQUE,SEM INFORMAÇÃO,1ª RISP,01ª AISP,"-35,605523","-9,529162"
37677,MACONHA,GRAMA,360,TRÁFICO,,16/01/2022 23:00:00,2022,1,Jan,16,Dom,23,Noite,Maceió,Fernão Velho,RUA DA PRAIA-PROXIMO A PRAÇA,SEM INFORMAÇÃO,1ª RISP,04ª AISP,"-35,786917","-9,590584"
37685,MACONHA,GRAMA,990,TRÁFICO,,17/01/2022 15:20:00,2022,1,Jan,17,Seg,15,Tarde,Maceió,Benedito Bentes,CONJUNTO SELMA BANDEIRA-QUADRA F,PRÓXIMO A IGREJA ASSEMBLEIA DO CONJ SELMA BANDEIRA,1ª RISP,06ª AISP,"-35,72151","-9,574503"
37691,MACONHA,GRAMA,1,POSSE/USO,,17/01/2022 17:00:00,2022,1,Jan,17,Seg,17,Tarde,São Miguel dos Campos,Zona Rural,MERCADO PÚBLICO - FEIRA LIVRE,SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,095281","-9,782756"
37687,CRACK,GRAMA,8,TRÁFICO,,17/01/2022 18:00:00,2022,1,Jan,17,Seg,18,Noite,Delmiro Gouveia,Zona Rural,CHÁCARA SÃO VICENTE - VILA 25-PROXIMO A VILA VITORIA,PRÓXIMO A VILA VITÓRIA,4ª RISP,24ª AISP,"-37,978918","-9,399515"
37689,COCAINA,GRAMA,330,,,17/01/2022 18:00:00,2022,1,Jan,17,Seg,18,Noite,Delmiro Gouveia,Zona Rural,CHÁCARA SÃO VICENTE - VILA 25-PROXIMO A VILA VITORIA,PRÓXIMO A VILA VITÓRIA,4ª RISP,24ª AISP,"-37,978918","-9,399515"
37731,MACONHA,GRAMA,0,TRÁFICO,,18/01/2022 10:00:00,2022,1,Jan,18,Ter,10,Manhã,Arapiraca,Zona Rural Leste,RUA: ADOLFO BISPO-PRÓXIMO AO POSTO JUNIOR,PRÓXIMO AO POSTO JUNIOR,3ª RISP,17ª AISP,"-36,670152","-9,741221"
37703,MACONHA,GRAMA,2,POSSE/USO,,18/01/2022 11:00:00,2022,1,Jan,18,Ter,11,Manhã,Porto Calvo,Centro,RUA DO RAFAEL-ANEL VIARIO,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,398414","-9,058801"
37713,MACONHA,GRAMA,13,TRÁFICO,,18/01/2022 15:00:00,2022,1,Jan,18,Ter,15,Tarde,São Miguel dos Campos,Centro,QUADRA N2,SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,102978","-9,795494"
37707,COCAINA,GRAMA,4,,,18/01/2022 16:13:00,2022,1,Jan,18,Ter,16,Tarde,Rio Largo,Mata do Rolo,CONJUNTO BARNABE Q,PROXIMO AO MERCADINHO DO SOUZA,1ª RISP,09ª AISP,"-35,8368","-9,469668"
37705,MACONHA,GRAMA,40,TRÁFICO,,18/01/2022 16:13:00,2022,1,Jan,18,Ter,16,Tarde,Rio Largo,Mata do Rolo,CONJUNTO BARNABE Q,PROXIMO AO MERCADINHO DO SOUZA,1ª RISP,09ª AISP,"-35,8368","-9,469668"
37709,CRACK,GRAMA,69,TRÁFICO,,18/01/2022 17:00:00,2022,1,Jan,18,Ter,17,Tarde,Arapiraca,Centro,RUA TEODORICO COSTA-MERCADO PÚBLICO,AO LADO DO MERCADO PÚBLICO,3ª RISP,16ª AISP,"-36,664711","-9,753541"
37711,MACONHA,GRAMA,16,TRÁFICO,,18/01/2022 17:00:00,2022,1,Jan,18,Ter,17,Tarde,Arapiraca,Centro,RUA TEODORICO COSTA-MERCADO PÚBLICO,AO LADO DO MERCADO PÚBLICO,3ª RISP,16ª AISP,"-36,664711","-9,753541"
37715,MACONHA,GRAMA,300,TRÁFICO,,18/01/2022 23:40:00,2022,1,Jan,18,Ter,23,Noite,Arapiraca,Eldorado,RUA ADOLFO BISPO,PRÓXIMO AO CEADI - CENTRO DE DISTRIBUIÇÃO DE VACINA.,3ª RISP,16ª AISP,"-36,669734","-9,740733"
37723,MACONHA,GRAMA,80,TRÁFICO,,19/01/2022 12:00:00,2022,1,Jan,19,Qua,12,Tarde,Arapiraca,Manoel Teles,"RUA DOMINGOS EVANGELISTA, 42",SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,669217","-9,756106"
37725,COCAINA,GRAMA,18,TRÁFICO,,19/01/2022 20:00:00,2022,1,Jan,19,Qua,20,Noite,Arapiraca,Manoel Teles,RUA MAURICIO PEREIRA-AO LADO DO G BARBOSA,G BARBOSA,3ª RISP,16ª AISP,"-36,665195","-9,755128"
37743,COCAINA,GRAMA,12,TRÁFICO,,19/01/2022 22:00:00,2022,1,Jan,19,Qua,22,Noite,Maceió,Tabuleiro do Martins,"CONJ. CLETO MARQUES LUZ-AV BETEL, 72",SEM INFORMAÇÃO,1ª RISP,08ª AISP,"-35,754897","-9,570197"
37741,MACONHA,GRAMA,1200,TRÁFICO,,19/01/2022 22:00:00,2022,1,Jan,19,Qua,22,Noite,Maceió,Tabuleiro do Martins,"CONJ. CLETO MARQUES LUZ-AV BETEL, 72",SEM INFORMAÇÃO,1ª RISP,08ª AISP,"-35,754897","-9,570197"
37733,COCAINA,GRAMA,500,TRÁFICO,,20/01/2022 14:00:00,2022,1,Jan,20,Qui,14,Tarde,Maceió,Cidade Universitária,CONJ.OTACILIO DE HOLANDA-RUA DOS BARES,RUA DOS BARES,1ª RISP,07ª AISP,"-35,778585","-9,544225"
37745,MACONHA,GRAMA,119,TRÁFICO,,21/01/2022 00:00:00,2022,1,Jan,21,Sex,0,Madrugada,Maceió,Jacintinho,"TRAVESSA SANTO ANTONIO, 60",SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,714011","-9,640896"
37747,CRACK,GRAMA,15,TRÁFICO,,21/01/2022 10:00:00,2022,1,Jan,21,Sex,10,Manhã,Murici,Centro,RUA GASTÃO TENÓRIO-EM FRENTE AO NÚMERO 20,SEM INFORMAÇÃO,2ª RISP,12ª AISP,"-35,949364","-9,312462"
37749,MACONHA,GRAMA,94,TRÁFICO,,21/01/2022 10:00:00,2022,1,Jan,21,Sex,10,Manhã,Murici,Centro,RUA GASTÃO TENÓRIO-EM FRENTE AO NÚMERO 20,SEM INFORMAÇÃO,2ª RISP,12ª AISP,"-35,949364","-9,312462"
37753,COCAINA,GRAMA,2000,TRÁFICO,,21/01/2022 13:00:00,2022,1,Jan,21,Sex,13,Tarde,Maceió,Clima Bom,RUA MALÁSIA-CONJ. COLIBRI,PRÓXIMO A IGREJA ASSEMBLEIA DE DEUS,1ª RISP,08ª AISP,"-35,792031","-9,577315"
37757,MACONHA,GRAMA,37,TRÁFICO,,21/01/2022 16:00:00,2022,1,Jan,21,Sex,16,Tarde,Coruripe,Pindorama,CONJUNTO SANTA TEREZINHA,SEM INFORMAÇÃO,3ª RISP,22ª AISP,"-36,310779","-10,185422"
37755,CRACK,GRAMA,8,TRÁFICO,,21/01/2022 16:00:00,2022,1,Jan,21,Sex,16,Tarde,Coruripe,Pindorama,POVOADO SANTA TEREZINHA,SEM INFORMAÇÃO,3ª RISP,22ª AISP,"-36,310779","-10,185422"
37763,COCAINA,GRAMA,60,,,21/01/2022 16:57:00,2022,1,Jan,21,Sex,16,Tarde,Maceió,Benedito Bentes,PRÓXIMO AO BLOCO 43,,1ª RISP,06ª AISP,"-35,703401","-9,56953"
37761,CRACK,GRAMA,10,,,21/01/2022 16:57:00,2022,1,Jan,21,Sex,16,Tarde,Maceió,Benedito Bentes,PRÓXIMO AO BLOCO 43,,1ª RISP,06ª AISP,"-35,703401","-9,56953"
37759,MACONHA,GRAMA,300,TRÁFICO,,21/01/2022 16:57:00,2022,1,Jan,21,Sex,16,Tarde,Maceió,Benedito Bentes,PRÓXIMO AO BLOCO 43,,1ª RISP,06ª AISP,"-35,703401","-9,56953"
37771,CRACK,GRAMA,53,TRÁFICO,,21/01/2022 17:00:00,2022,1,Jan,21,Sex,17,Tarde,Maceió,Petrópolis,VIA SECUNDARIA A 1-RUA POR TRÁS DO BAR LUA CHEIA,PRÓXIMO DO BAR LUA CHEIA,1ª RISP,04ª AISP,"-35,755199","-9,610681"
37773,MACONHA,GRAMA,240,TRÁFICO,,21/01/2022 17:00:00,2022,1,Jan,21,Sex,17,Tarde,Maceió,Petrópolis,VIA SECUNDARIA A 1-RUA POR TRÁS DO BAR LUA CHEIA,PRÓXIMO DO BAR LUA CHEIA,1ª RISP,04ª AISP,"-35,755199","-9,610681"
37769,OUTRAS,GRAMA,0,TRÁFICO,,21/01/2022 17:00:00,2022,1,Jan,21,Sex,17,Tarde,Maceió,Petrópolis,VIA SECUNDARIA A 1-RUA POR TRÁS DO BAR LUA CHEIA,PRÓXIMO DO BAR LUA CHEIA,1ª RISP,04ª AISP,"-35,755199","-9,610681"
37765,MACONHA,GRAMA,26500,TRÁFICO,,21/01/2022 17:00:00,2022,1,Jan,21,Sex,17,Tarde,Maceió,Feitosa,TERMINAL RODOVIÁRIO JOÃO PAULO II,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,72605","-9,646259"
37767,MACONHA,GRAMA,38,TRÁFICO,,21/01/2022 18:00:00,2022,1,Jan,21,Sex,18,Noite,Rio Largo,Mata do Rolo,CONJ. ANTONIO LINS - QD 59-PRÓXIMO À LOJA 'DONA CÍCERA STORE'.,SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,802593","-9,484375"
37775,COCAINA,GRAMA,1080,TRÁFICO,,22/01/2022 01:00:00,2022,1,Jan,22,Sáb,1,Madrugada,Maceió,Benedito Bentes,AVENIDA CACHOEIRA DO MEIRIN-PRÓXIMO AO 5º BPM,PRÓXIMO AO 5º BPM,1ª RISP,06ª AISP,"-35,724083","-9,541505"
37777,MACONHA,GRAMA,1100,TRÁFICO,,22/01/2022 16:00:00,2022,1,Jan,22,Sáb,16,Tarde,Maceió,São Jorge,TRAVESSA IPANEMA-POR TRÁS DO SHOPPING MIRAMAR-GROTA DO MACACO,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,712405","-9,628966"
37783,CRACK,GRAMA,25,,,22/01/2022 20:01:00,2022,1,Jan,22,Sáb,20,Noite,Maceió,Benedito Bentes,RUA NOVO HORIZONTE,PRÓXIMO AOS ANTIGOS CAMPOS.,1ª RISP,06ª AISP,"-35,731658","-9,553073"
37781,MACONHA,GRAMA,97,TRÁFICO,,22/01/2022 20:01:00,2022,1,Jan,22,Sáb,20,Noite,Maceió,Benedito Bentes,RUA NOVO HORIZONTE,PRÓXIMO AOS ANTIGOS CAMPOS.,1ª RISP,06ª AISP,"-35,731658","-9,553073"
37779,COCAINA,GRAMA,3,POSSE/USO,,22/01/2022 22:00:00,2022,1,Jan,22,Sáb,22,Noite,Maceió,Jacintinho,RUA TENENTE CORONEL PEDRO JERÔNIMO DOS SANTO,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,718784","-9,644443"
37785,MACONHA,GRAMA,560,TRÁFICO,,23/01/2022 00:12:00,2022,1,Jan,23,Dom,0,Madrugada,Murici,Centro,RUA GASTÃO TENÓRIO,EM FRENTE AO Nº 62,2ª RISP,12ª AISP,"-35,949577","-9,312207"
37825,MACONHA,GRAMA,1,POSSE/USO,,23/01/2022 03:00:00,2022,1,Jan,23,Dom,3,Madrugada,Santana do Ipanema,Centro,RUA CORONEL LUCENA,BOTECO DO TOCO,4ª RISP,23ª AISP,"-37,244517","-9,372836"
37789,COCAINA,GRAMA,200,TRÁFICO,,23/01/2022 03:25:00,2022,1,Jan,23,Dom,3,Madrugada,Rio Largo,Centro,CONJ. BARNABÉ OITICA QUADRA 1,,1ª RISP,09ª AISP,"-35,837865","-9,470283"
37787,MACONHA,GRAMA,20,POSSE/USO,,23/01/2022 03:51:00,2022,1,Jan,23,Dom,3,Madrugada,Maceió,Jacintinho,"RUA SEIÇÃO, 47",NA RUA DO ANTIGO PRONTO-SOCORRO,1ª RISP,05ª AISP,"-35,71179","-9,615618"
37791,MACONHA,GRAMA,2,POSSE/USO,,23/01/2022 11:00:00,2022,1,Jan,23,Dom,11,Manhã,Palmeira dos Índios,Alto do Cruzeiro,RUA DOM BOSCO,SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,630175","-9,40094"
37795,COCAINA,GRAMA,1,TRÁFICO,,24/01/2022 13:00:00,2022,1,Jan,24,Seg,13,Tarde,Maceió,Ipioca,"PRÓXIMO AO CONDOMÍNIO SAUAÇUHY, PRÓXIMO AO TERMINAL DE IPIOCA",TERMINAL DE ÔNIBUS DO SUAÇUÍ,1ª RISP,01ª AISP,"-35,575575","-9,488646"
37793,MACONHA,GRAMA,25,TRÁFICO,,24/01/2022 13:00:00,2022,1,Jan,24,Seg,13,Tarde,Maceió,Ipioca,"PRÓXIMO AO CONDOMÍNIO SAUAÇUHY, PRÓXIMO AO TERMINAL DE IPIOCA",TERMINAL DE ÔNIBUS DO SUAÇUÍ,1ª RISP,01ª AISP,"-35,575575","-9,488646"
37797,HAXIXE,GRAMA,3,,,24/01/2022 13:00:00,2022,1,Jan,24,Seg,13,Tarde,Maceió,Ipioca,"PRÓXIMO AO CONDOMÍNIO SAUAÇUHY, PRÓXIMO AO TERMINAL DE IPIOCA",TERMINAL DE ÔNIBUS DO SUAÇUÍ,1ª RISP,01ª AISP,"-35,575575","-9,488646"
37805,COCAINA,GRAMA,30,TRÁFICO,,24/01/2022 15:00:00,2022,1,Jan,24,Seg,15,Tarde,Maceió,Benedito Bentes,"CONJUNTO CARMINHA,",SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,713641","-9,557919"
37807,MACONHA,GRAMA,78,TRÁFICO,,24/01/2022 16:00:00,2022,1,Jan,24,Seg,16,Tarde,Maceió,Tabuleiro do Martins,"CONJ. SALVADOR LYRA,PRAÇA MARIA MARIANI-PROXIMO AO MERCADINHO DA ZUL",SEM INFORMAÇÃO,1ª RISP,08ª AISP,"-35,747187","-9,563438"
37809,MACONHA,GRAMA,4,TRÁFICO,,24/01/2022 16:00:00,2022,1,Jan,24,Seg,16,Tarde,União dos Palmares,Roberto Correia de Araújo,LINDOLFO GOMES CABRAL,SEM INFORMAÇÃO,2ª RISP,12ª AISP,"-36,019012","-9,160835"
37811,COCAINA,GRAMA,10,POSSE/USO,,24/01/2022 18:00:00,2022,1,Jan,24,Seg,18,Noite,Maceió,Ponta Grossa,AV CABO REIS-PERTO DA PROSEGUR,PROSEGUR,1ª RISP,02ª AISP,"-35,755685","-9,660144"
37813,MACONHA,GRAMA,7,POSSE/USO,,24/01/2022 19:00:00,2022,1,Jan,24,Seg,19,Noite,Atalaia,Vila José Paulino,PRAÇA DO ZÉ DO PEDRINHO,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,005432","-9,510723"
37831,MACONHA,GRAMA,680,TRÁFICO,,24/01/2022 21:00:00,2022,1,Jan,24,Seg,21,Noite,Maceió,Benedito Bentes,RUA HORIENTE-POR TRÁS DO BG FITNES,SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,74217","-9,557164"
37829,COCAINA,GRAMA,90,TRÁFICO,,24/01/2022 21:00:00,2022,1,Jan,24,Seg,21,Noite,Maceió,Benedito Bentes,RUA HORIENTE-POR TRÁS DO BG FITNES,SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,74217","-9,557164"
37819,MACONHA,GRAMA,27,POSSE/USO,,25/01/2022 00:00:00,2022,1,Jan,25,Ter,0,Madrugada,Penedo,Zona Rural,"RODOVIA AL 110,POSTO RODOVIÁRIO",SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,558887","-10,263677"
37821,OUTRAS,GRAMA,0,TRÁFICO,,25/01/2022 14:00:00,2022,1,Jan,25,Ter,14,Tarde,Maceió,Trapiche da Barra,AVENIDA CABO REIS-PRÓXIMO AO ESTÁDIO DE REI PELÉ,POR TRÁS DO TRAPICHÃO,1ª RISP,02ª AISP,"-35,757145","-9,670352"
37823,MACONHA,GRAMA,1000,TRÁFICO,,25/01/2022 14:00:00,2022,1,Jan,25,Ter,14,Tarde,Maceió,Trapiche da Barra,AVENIDA CABO REIS-PRÓXIMO AO ESTÁDIO DE REI PELÉ,POR TRÁS DO TRAPICHÃO,1ª RISP,02ª AISP,"-35,757145","-9,670352"
37833,MACONHA,GRAMA,250,TRÁFICO,,25/01/2022 15:00:00,2022,1,Jan,25,Ter,15,Tarde,Santana do Ipanema,Zona Rural,RODOVIA BR 316,SEM INFORMAÇÃO,4ª RISP,23ª AISP,"-37,205329","-9,392366"
37837,MACONHA,GRAMA,8,TRÁFICO,,25/01/2022 17:00:00,2022,1,Jan,25,Ter,17,Tarde,São Miguel dos Campos,Centro,RUA CEL. FRANCISCO CAVALCANTE,ENFRENTE A LOJA HONDA,3ª RISP,20ª AISP,"-36,104633","-9,778979"
37835,COCAINA,GRAMA,15,TRÁFICO,,25/01/2022 17:00:00,2022,1,Jan,25,Ter,17,Tarde,São Miguel dos Campos,Centro,RUA CEL. FRANCISCO CAVALCANTE,ENFRENTE A LOJA HONDA,3ª RISP,20ª AISP,"-36,104633","-9,778979"
37839,MACONHA,GRAMA,25,TRÁFICO,,25/01/2022 19:00:00,2022,1,Jan,25,Ter,19,Noite,Colônia Leopoldina,Zona Rural,LOTEAMENTO BELO JARDIM-VILA DO IRMÃO SERGIO S/N-PRÓXIMO AO MERCADINHO DE JEAN,PRÓXIMO AO MERCADINHO DE JEAN,2ª RISP,14ª AISP,"-35,720071","-8,914871"
37841,MACONHA,GRAMA,531,TRÁFICO,,25/01/2022 21:00:00,2022,1,Jan,25,Ter,21,Noite,São Luís do Quitunde,Zona Rural,AL - 430 (TREVO DE ENTRADA DA CIDADE DE SÃO LUIZ DO QUITUNDE),SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,567487","-9,331157"
37843,MACONHA,GRAMA,75,TRÁFICO,,26/01/2022 02:00:00,2022,1,Jan,26,Qua,2,Madrugada,São Miguel dos Campos,Centro,RUA SÃO BENEDITO-PRAÇA DA BÍBLIA,PRAÇA DA BÍBLIA,3ª RISP,20ª AISP,"-36,09828","-9,792396"
37845,MACONHA,GRAMA,149,TRÁFICO,,26/01/2022 10:00:00,2022,1,Jan,26,Qua,10,Manhã,Porto Real do Colégio,Zona Rural,POVOADO FLEXEIRAS,SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,734472","-10,159632"
37847,COCAINA,GRAMA,29,TRÁFICO,,26/01/2022 10:00:00,2022,1,Jan,26,Qua,10,Manhã,Porto Real do Colégio,Zona Rural,POVOADO FLEXEIRAS,SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,734472","-10,159632"
37849,MACONHA,GRAMA,29,TRÁFICO,,26/01/2022 11:00:00,2022,1,Jan,26,Qua,11,Manhã,Jequiá da Praia,Zona Rural,LOT. JORGE CASTRO,SEM INFORMAÇÃO,3ª RISP,22ª AISP,"-36,628573","-9,774232"
37877,MACONHA,GRAMA,574,TRÁFICO,,26/01/2022 14:00:00,2022,1,Jan,26,Qua,14,Tarde,Maceió,Barro Duro,RUA WALDEMIR NUNES DE ALENCAR BARROS,GINÁSIO DO ADVENTISTA,1ª RISP,05ª AISP,"-35,714975","-9,632973"
37857,MACONHA,GRAMA,170,,,26/01/2022 20:37:00,2022,1,Jan,26,Qua,20,Noite,Maceió,Feitosa,PRÓXIMO A TERCEIRA PONTE DO VALE DO REGINALDO,,1ª RISP,05ª AISP,"-35,728243","-9,647654"
37855,CRACK,GRAMA,5,TRÁFICO,,26/01/2022 20:37:00,2022,1,Jan,26,Qua,20,Noite,Maceió,Feitosa,PRÓXIMO A TERCEIRA PONTE DO VALE DO REGINALDO,,1ª RISP,05ª AISP,"-35,729329","-9,646695"
37859,COCAINA,GRAMA,3780,TRÁFICO,,26/01/2022 22:00:00,2022,1,Jan,26,Qua,22,Noite,Maceió,Clima Bom,"TRAVESSA BOA VISTA, 13A",SEM INFORMAÇÃO,1ª RISP,08ª AISP,"-35,789909","-9,56821"
37861,CRACK,GRAMA,10,TRÁFICO,,27/01/2022 05:00:00,2022,1,Jan,27,Qui,5,Madrugada,Arapiraca,Canafístula,"CONJUNTO FREI DAMIÃO- RUA 27, 42",SEM INFORMAÇÃO,3ª RISP,17ª AISP,"-36,628573","-9,774232"
37865,MACONHA,GRAMA,400,TRÁFICO,,27/01/2022 05:00:00,2022,1,Jan,27,Qui,5,Madrugada,Arapiraca,Canafístula,"CONJUNTO FREI DAMIÃO- RUA 27, 42",SEM INFORMAÇÃO,3ª RISP,17ª AISP,"-36,628573","-9,774232"
37863,COCAINA,GRAMA,18,TRÁFICO,,27/01/2022 05:00:00,2022,1,Jan,27,Qui,5,Madrugada,Arapiraca,Canafístula,"CONJUNTO FREI DAMIÃO- RUA 27, 42",SEM INFORMAÇÃO,3ª RISP,17ª AISP,"-36,628573","-9,774232"
37869,MACONHA,GRAMA,700,TRÁFICO,,27/01/2022 17:00:00,2022,1,Jan,27,Qui,17,Tarde,Maceió,Antares,"RUA SÃO LUIS, GROTA BOM JESUS-PRÓXIMO AO BAR DO JORGE",SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,738203","-9,565421"
37867,COCAINA,GRAMA,45,TRÁFICO,,27/01/2022 17:00:00,2022,1,Jan,27,Qui,17,Tarde,Maceió,Antares,"RUA SÃO LUIS, GROTA BOM JESUS-PRÓXIMO AO BAR DO JORGE",SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,738203","-9,565421"
37931,MACONHA,GRAMA,100,TRÁFICO,,27/01/2022 21:00:00,2022,1,Jan,27,Qui,21,Noite,Rio Largo,Centro,AV. GOVERNADOR MUNIZ FALCÃO-PROX ESTAÇÃO DE TREM,ESTAÇÃO DE TREM,1ª RISP,09ª AISP,"-35,857519","-9,484719"
37923,MACONHA,GRAMA,20,TRÁFICO,,28/01/2022 08:00:00,2022,1,Jan,28,Sex,8,Manhã,São Sebastião,Zona Rural,POVOADO MARACUJÁ,SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,541767","-9,961856"
37925,CRACK,GRAMA,6,TRÁFICO,,28/01/2022 10:00:00,2022,1,Jan,28,Sex,10,Manhã,Teotônio Vilela,Centro,LOTEAMENTO PARQUE DO FUTURO III,SEM INFORMAÇÃO,3ª RISP,22ª AISP,"-36,346868","-9,91351"
37927,MACONHA,GRAMA,13,TRÁFICO,,28/01/2022 10:00:00,2022,1,Jan,28,Sex,10,Manhã,Teotônio Vilela,Centro,LOTEAMENTO PARQUE DO FUTURO III,SEM INFORMAÇÃO,3ª RISP,22ª AISP,"-36,346868","-9,91351"
37929,OUTRAS DROGAS SINTÉTICAS,GRAMA,0,POSSE/USO,,28/01/2022 15:00:00,2022,1,Jan,28,Sex,15,Tarde,Maceió,Guaxuma,"AL 101 NORTE, PRÓXIMO AO SESC GUAXUMA",PX.  AO SESC GUAXUMA,1ª RISP,01ª AISP,"-35,67291","-9,592165"
38187,CRACK,GRAMA,22,TRÁFICO,,29/01/2022 13:00:00,2022,1,Jan,29,Sáb,13,Tarde,Porto de Pedras,Zona Rural,POVOADO PALMEIRAS,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,297807","-9,161747"
38185,MACONHA,GRAMA,117,TRÁFICO,,29/01/2022 13:00:00,2022,1,Jan,29,Sáb,13,Tarde,Porto de Pedras,Zona Rural,POVOADO PALMEIRAS,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,297807","-9,161747"
37941,MACONHA,GRAMA,3700,TRÁFICO,,29/01/2022 16:00:00,2022,1,Jan,29,Sáb,16,Tarde,Maceió,Chã da Jaqueira,"VILA ALMEIDA, CHÃ DA JAQUEIRA,AREA VERDE",SEM INFORMAÇÃO,1ª RISP,04ª AISP,"-35,752778","-9,61838"
37943,MACONHA,GRAMA,34,TRÁFICO,,29/01/2022 17:00:00,2022,1,Jan,29,Sáb,17,Tarde,Pão de Açúcar,Centro,BECO DO OURICURI- ALTO DO ZEFERINO,SEM INFORMAÇÃO,4ª RISP,25ª AISP,"-37,431448","-9,742337"
37947,COCAINA,GRAMA,15,TRÁFICO,,29/01/2022 17:00:00,2022,1,Jan,29,Sáb,17,Tarde,São Miguel dos Campos,Centro,"HÉLIO JATOBÁ 2-QUADRA J2, 34",SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,104625","-9,798493"
37945,MACONHA,GRAMA,20,TRÁFICO,,29/01/2022 17:00:00,2022,1,Jan,29,Sáb,17,Tarde,São Miguel dos Campos,Centro,"HÉLIO JATOBÁ 2-QUADRA J2, 34",SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,104625","-9,798493"
37937,COCAINA,GRAMA,0,TRÁFICO,,29/01/2022 18:00:00,2022,1,Jan,29,Sáb,18,Noite,Maceió,Farol,AV. FRENANDES LIMA-PROX CASA VEIRA,CASA VEIRA,1ª RISP,03ª AISP,"-35,73823","-9,62666"
37939,MACONHA,GRAMA,70,TRÁFICO,,29/01/2022 18:00:00,2022,1,Jan,29,Sáb,18,Noite,Maceió,Pinheiro,AV. FRENANDES LIMA-PROX CASA VEIRA,CASA VEIRA,1ª RISP,03ª AISP,"-35,73823","-9,62666"
37933,COCAINA,GRAMA,14,TRÁFICO,,29/01/2022 22:00:00,2022,1,Jan,29,Sáb,22,Noite,Batalha,Zona Rural,POVOADO FUNIL-BAR DO CABELUDO,BAR DO CABELUDO,4ª RISP,25ª AISP,"-37,120018","-9,67175"
37935,CRACK,GRAMA,7,TRÁFICO,,29/01/2022 22:00:00,2022,1,Jan,29,Sáb,22,Noite,Batalha,Zona Rural,POVOADO FUNIL-BAR DO CABELUDO,BAR DO CABELUDO,4ª RISP,25ª AISP,"-37,120018","-9,67175"
37949,CRACK,GRAMA,72,TRÁFICO,,29/01/2022 22:00:00,2022,1,Jan,29,Sáb,22,Noite,Maragogi,Zona Rural,SÍTIO MURUIM,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,205109","-8,975921"
